created_at,id,price,quantity,taker_side
1551623321,95721110,426131.99,0.90000052,buy
1551623321,95721109,426131.989,0.09999974,buy
1551623321,95721108,426061.54,0.2,buy
1551623321,95721107,426071.0,0.00458712,sell
1551623321,95721106,426071.0,0.03541288,sell
1551623321,95721105,426132.999,0.07080436,sell
1551623320,95721104,426132.999,0.01519564,sell
1551623320,95721103,426131.989,0.90000026,buy
1551623320,95721102,426129.999,0.1,buy
1551623320,95721101,426062.0,0.04,buy
1551623320,95721100,426071.0,0.04,buy
1551623320,95721099,426131.999,0.006,buy
1551623320,95721098,426156.09,0.20900026,buy
1551623320,95721097,426154.0,0.1816,buy
1551623320,95721096,426151.0,0.04,buy
1551623320,95721095,426150.98,0.004,buy
1551623320,95721094,426141.0,0.1,buy
1551623320,95721093,426139.989,0.012,buy
1551623320,95721092,426139.0,0.04,buy
1551623320,95721091,426137.0,0.1994,buy
1551623320,95721090,426132.999,0.1,buy
1551623320,95721089,426132.999,0.114,buy
1551623320,95721088,426132.999,0.086,buy
1551623320,95721087,426131.999,0.014,buy
1551623320,95721086,426080.92,0.06554746,buy
1551623320,95721085,426131.999,0.006,buy
1551623320,95721084,426080.92,0.03445254,buy
1551623320,95721083,426071.0,0.04,sell
1551623318,95721082,426043.0,0.34,sell
